0.04117278478177261,2
0.04752436202239653,2
0.054803041739095226,2
0.033110880263243596,2
0.04293367832582991,2
0.045724778613199665,2
0.04584700259151787,2
0.05129629126152491,2
0.038006302253211624,2
0.04041170684511812,2
2.2499818437965042,2
15.878496629906916,2
16.778895442540467,2
17.61087765701198,2
16.397276710608914,2
15.391139423911882,2
1.809448939661561,2
0.04038696820851771,2
0.034813968889651714,2
0.032466655359608576,2
0.04622792565793843,2
9.72034652006767,2
16.80284812309447,2
16.599633494038336,2
17.158737215867184,2
17.61953490711275,2
15.349479747892001,2
16.198002176584545,2
16.376074475590194,2
20.72276173142489,2
27.701645386232048,2
28.49942669160643,2
28.144198468342967,2
28.491031239303435,2
27.889052606978275,2
27.933108606873077,2
27.94612,2
28.406370042408824,2
28.650580436409964,2
28.081386505286567,2
27.329427194431755,2
28.55645757875909,2
28.16141965796641,2
27.564231909505914,2
28.413763403016205,2
28.76665186193098,2
28.742350755491096,2
29.12021533928354,2
28.82687440280783,2
29.042244887248728,2
28.66537694613416,2
28.81019062927107,2
29.255138140791566,2
28.07888940553779,2
28.47057687753067,2
25.559386713617727,2
26.803277675495508,2
26.72370050961287,2
27.53472310562762,2
28.85996976480736,2
24.929936468994374,2
20.100654927646676,2
22.02662527653203,2
25.867072332041417,2
25.26591754972005,2
26.829360961821607,2
28.04524230674314,2
28.482477694040032,2
28.572342330974955,2
28.653376728905208,2
28.38761259616429,2
27.93605193822644,2
27.06369711395108,2
28.11424989965534,2
22.152452147330177,2
14.856667821052332,2
0.8658039181303536,2
